"","s1","s2","s3","s4","s5","d1","d2","d3","d4","d5","d6","d7","d8"
"1",-0.0158909817710249,-0.0253747142413041,-0.00594049088014647,0.0126409429596129,0.0158011955088724,-0.00980742044525094,-0.00630389042723391,-0.00696899756608366,-0.00917978851959862,-0.00543416896337017,-0.00048942834789285,-0.00861806150537098,-0.00895295963676655
"2",-0.010304500306909,-0.00884852204271477,-0.00444751682839269,0.00955003468943938,0.00998678760716134,-0.00693992378215879,-0.00479946740459781,-0.00504091958687859,-0.00688875216573909,-0.00397032925671674,0,-0.00584976532645479,-0.00623642708683659
"3",-0.00615144466750786,0.0566665822581858,-0.0136265601961771,0.00488419547928395,0.00821634524833417,-0.0314760061454265,0.0394769031414196,-0.0277291191417929,-0.0244986736577319,-0.0275456114203462,-0.00319483982810985,-0.0546994748949941,-0.0352780014253238
"4",-0.0186844631010161,-0.0304714314703252,-0.0070219137898458,0.011278813053664,0.0182650582114788,-0.0118491295557882,-0.00847267437092034,-0.00797023875471263,-0.0107511357272709,-0.00678424845640411,-0.000728138266046244,-0.0115179270478145,-0.0105959183554094
"5",-0.0279009656611234,-0.0291731197347531,-0.0131275795393626,0.0227352678486888,0.0236256355331356,-0.0176151552465282,-0.0129061136592997,-0.0122601970131417,-0.0174984978429425,-0.0105129093772297,-0.000898855029095667,-0.0165956226152926,-0.0162681466321607
"6",-0.0156195987632737,0.0647222030769325,-0.0289754809774713,0.0309457857801074,-0.000397219264668215,0.0132169463022703,0.145977795236959,-0.022852076695467,-0.0296834879053595,-0.021825518036904,0.0791777917258955,-0.0326887772626337,-0.0313766948814785
"7",-0.0350393074649263,-0.0641626270623763,-0.017363863320457,0.0298575877779623,0.0414361706362752,-0.0317893246695996,-0.0204859259571504,-0.0177577906702616,-0.0235158855427436,-0.0168174714335277,-0.00228176709001403,-0.0281407562102811,-0.0247756757752424
"8",-0.00314604567840363,0.0935783591453576,-0.00530020486728271,-0.000484260924798426,-0.00846271084088546,-0.0109580261979381,-0.00528047876804696,-0.0064296778146837,-0.00821036673284613,-0.00454848143804186,-0.000309076073015737,-0.00713623798877878,-0.00749784744901064
"9",0.0136962022262435,0.0932462062220591,-0.0267171310358484,0.0352688026478943,0.0102393466098973,-0.037922857429723,-0.0271269077707843,-0.0221847326860469,-0.0304773253279013,-0.0208357303403404,-0.00207689283928562,-0.0309230625542655,-0.0313989564295678
"10",-0.0428379811992526,-0.060729065923025,-0.0190449462896102,0.0316501723055909,0.041744316314945,-0.0329192235114303,-0.0238163198687499,-0.0191653691044616,-0.0278782505833321,-0.0183080681595738,-0.00277608581911481,-0.0308239975256705,-0.0275726564728611
"11",-0.00578925810669069,-0.0176413256030718,-0.00347225825432062,0.00471775626521312,0.0141711283717366,-0.00887250097400089,-0.00528078344868358,-0.00588096971908832,-0.00607478126486257,-0.00449905759367337,-0.000579682319200684,-0.00868913856031856,-0.0075020643770379
"12",-0.0659266250275212,0.00575499149538652,-0.0607970926819025,0.0436774043551713,0.146351096862731,-0.0763606702003048,-0.0709025718348674,-0.0473868240107285,-0.0654041804405712,-0.0523201505355328,-0.00784547196203154,-0.0815391099720322,-0.0718085090680616
"13",-0.00123968767113073,0.00966215587182656,-0.00471471149256382,0.000546814795738312,0.007381417071508,-0.00762200239514248,-0.00444204873927776,-0.00611808365015618,-0.00754198156839115,-0.00398395583221833,-0.000378729126902334,-0.00589242229939153,-0.00654008082523493
"14",-0.00937089548408874,0.0423724535080541,-0.0175824803961999,0.00301700690146284,-0.0114238197349801,-0.00292715726550961,0.0706077874789088,-0.0296090068204348,-0.0223635025594697,-0.0424995139579683,0.0265432986435741,-0.0512534189510469,-0.0474085201236464
"15",-0.0105189813047958,0.00471805108506198,-0.00432553993453655,0.00630655741983707,0.00772864669366579,-0.00648353284342142,-0.00482197147160831,-0.00517616650385917,-0.00681095730358635,-0.00400357118158023,-0.000309076073015737,-0.00566619094234351,-0.00663282799504473
"16",-0.00925803327349394,-0.00619422076642578,-0.00430899498522989,0.0105139782812997,0.00927402100224678,-0.00569620002814304,-0.00452694829030651,-0.00476982320831662,-0.00644852724038377,-0.00359452653080221,0,-0.00534500082417818,-0.00586747811846872
"17",0.00514613718683681,0.0563740756719023,-0.0255252418467418,0.0169109887453908,0.0193536923316194,-0.0388463709825459,-0.0266341201723476,-0.0234338393953038,-0.0316242125779872,-0.0217880334513854,-0.00218616204632881,-0.0355161578287432,-0.033182160726533
"18",-0.0680190592401527,-0.00195930984884573,-0.0622574639160095,0.0423711634006781,0.132418109714474,-0.080684131190088,-0.0750321497130569,-0.048239700962206,-0.0698286900602124,-0.0521414326297922,-0.00796606750105033,-0.0856436407935171,-0.0737293658423336
"19",-0.0285396775339209,-0.0498786159571226,-0.0148055806589242,0.0254498005235613,0.0317002608490377,-0.0216553161260263,-0.0161942127467159,-0.0142730136304666,-0.0194797032460113,-0.0125340701028148,-0.00134119745758983,-0.019865664573469,-0.0194622029013545
"20",-0.029418259812019,-0.0607214018900551,-0.0164000722471945,0.0241830899925181,0.0376784626759323,-0.0268402225858936,-0.0205577610791375,-0.0171254479273493,-0.0229534554924894,-0.0153778775973411,-0.00234838591219772,-0.0276515853787982,-0.0241594781528278
"21",-0.037150454997785,-0.039849061085207,-0.0276847089720385,0.0307659124323439,0.0516156044823873,-0.0486149562897892,-0.0383248860610839,-0.0279037843829904,-0.0390389343010997,-0.0294445538965052,-0.00460459167279424,-0.0491686081465772,-0.0404170184605043
"22",-0.0086012735831031,0.108119014354783,-0.0290175659843403,0.0204346387203207,-0.034997362496521,0.0293717588883453,0.118511115044129,-0.00616451611330696,0.155037085063954,0.0299756305654894,0.141509802213463,0.34411606995158,0.339856240534066
"23",0.00678755936946728,0.0519528798715684,-0.0400906060020363,0.0329880895468991,0.0283620116482723,-0.0493482455513591,-0.0388091549964313,-0.0296288902766325,-0.0411474837650839,-0.0290182064348852,-0.00268792389225915,-0.0448856130297854,-0.0436815637745359
"24",-0.00970043877581123,0.0276298594372574,-0.0204802480813926,0.0196567057791431,0.0239341955575338,-0.0341165384073446,-0.0259287848587158,-0.0213124585467489,-0.0296539023307756,-0.0204528454829028,-0.0032184737356191,-0.037657292492572,-0.029233709048584
"25",-0.0181506736473911,-0.0216006621436214,-0.0107141994388183,0.0173433314200154,0.0215432765593374,-0.0172097030403668,-0.0124120521350776,-0.0116905206243021,-0.0157412149750115,-0.0100117493234425,-0.000965328283837143,-0.0155081724840096,-0.0163311168018633
"26",-0.00980382135399472,0.0529050797299706,-0.00346293985290923,0.00531921928966612,-0.00671152474734811,-0.0031739848554945,-0.00181048791499983,-0.00382024269241389,-0.00492307230097952,-0.00154630979080413,0,-0.00149984682661492,-0.00262497021488654
"27",-0.0314455999627851,-0.032913947020197,-0.0190789602013997,0.0250509736977016,0.0375414459842559,-0.0330906902476356,-0.023993441950587,-0.0198733654776426,-0.0269350632127124,-0.0193867341214129,-0.00288120698921318,-0.0326376230417846,-0.0281150254625518
"28",-0.0715981088897169,0.00592461261404235,-0.0634833255591775,0.046437631568149,0.147829207416185,-0.0822548046425438,-0.0791706172851193,-0.0504441864636667,-0.0732959312361278,-0.0572460488984033,-0.00848987975306192,-0.089090542234637,-0.0755902796809338
"29",-0.0422220337259719,-0.0375951986948667,-0.0191518225357801,0.0329981730402022,0.0352163668338247,-0.0310580135911265,-0.0232127388823244,-0.0184407174424262,-0.0247054699433394,-0.0170531731604082,-0.00229112549342374,-0.029215258719409,-0.0266207294178173
"30",-0.0184736619271589,-0.0441432060936188,-0.0138448155951489,0.0164974125851011,0.0300222717899381,-0.0201173181075441,-0.0149574948663428,-0.0139741873809666,-0.0190810427371743,-0.0122164971310304,-0.00136722081028617,-0.0200715316657794,-0.0184737671146798
"31",-0.0624628449486555,0.455354390861141,-0.0604265356744138,0.0523162151458633,-0.0864643978220865,0.110402666177874,0.577361117336422,-0.0385240001557418,-0.0180457170100041,-0.0358123222842123,0.418815328840339,0.0148326195081011,-0.045354512186703
"32",-0.0116770292470778,0.00192257122209464,-0.00833485465184478,0.0136308655006385,0.0115435815960211,-0.0105617454363835,-0.00846549819576941,-0.007896827543943,-0.0116493595329108,-0.00682666670466279,-0.000378729126902334,-0.00929757879250549,-0.0105703411577851
"33",-0.00768428380020893,-0.011803485117887,-0.00384910760161009,0.00802638033289353,0.0106300137834505,-0.00667443994215801,-0.00504016245623135,-0.00535906810472547,-0.00623914251507415,-0.00409811016461214,0,-0.00646784107629596,-0.00701013081995765
"34",-0.00799779116265102,-0.0170782032319784,-0.00640601012566672,0.00890235893069277,0.0160202727538495,-0.0119630809142979,-0.0080996999647374,-0.00809200913805625,-0.0104483684182086,-0.0066211388905303,-0.000822699472480275,-0.0118679243515813,-0.00999695268863954
"35",-0.0120104062159876,0.0499322536554106,-0.0333394851567362,0.0261953953971866,0.00781406039555607,0.0196623181663814,0.124639293404022,-0.0238231877247057,0.00908354272215245,-0.0313785821773601,0.136216996153875,0.00801079411278688,-0.0128148833602175
"36",-0.0132541785280887,-0.0270592147738704,-0.00767832910561496,0.0106799849253489,0.0203877373070794,-0.0141564968340874,-0.00935630716600206,-0.00948268211682751,-0.0118028663911446,-0.00815576793868326,-0.0011501146101277,-0.0136149646459178,-0.0129628880677996
"37",-0.0312485168800204,0.0723804498043379,-0.0417176922886652,0.0135469058232802,-0.0526831440401778,0.0670558796828476,0.449132333789621,-0.0492407688266118,-0.0377637580141078,-0.0686760826505751,0.252376772480278,0.0532473688485055,-0.0573798174090779
"38",-0.0119735644101794,0.08085050457429,-0.0270851390238408,0.00663357555536338,-0.0205395752337867,-0.000219717810002225,0.0800120394650295,-0.0374465457866855,-0.0140891502068879,-0.0371083110518163,0.0304239147027688,-0.0234380708909413,-0.0496258391147221
"39",-0.0155222761111784,0.205159988191087,-0.0437817711198443,0.0189434522484199,0.00292379570716495,-0.161359402665449,-0.074267849775189,-0.0756589717111245,-0.0901894097187202,-0.0942661149653519,-0.0257064144962542,-0.162843115802142,-0.0989223260751234
"40",-0.0246807196496538,0.0775621019502934,-0.0231758391352654,0.0165085780675261,0.00397663870895806,-0.0542874121857911,0.168783823595402,-0.0480645650688159,-0.0566970866219393,-0.0607557379152615,0.0220041593428797,-0.110250499829654,-0.0618679294425152
"41",0.00429836917300342,0.0505411141907661,-0.0136004855451941,0.00257638948886535,0.00493045249398883,-0.0218219796311957,-0.0149368804504746,-0.0146491375036056,-0.0197637488788389,-0.0126640740827525,-0.00155514788631003,-0.0201955756112596,-0.0188512228332847
"42",-0.00139506760275665,0.0654147396675965,-0.0141984373108613,0.00633666036462255,0.00293023697249343,-0.0242588382392242,-0.0174136037109839,-0.0157701275939809,-0.0207655990813585,-0.0135152405753388,-0.00195865018216731,-0.0237383527331454,-0.020313315923062
"43",-0.042751782522221,-0.0687931784007739,-0.0205718500965402,0.035574538624551,0.0491557691501822,-0.0399733849417514,-0.0280430578426198,-0.0223405537882497,-0.02993838200132,-0.0228918799266437,-0.00381985363982254,-0.0392521241417338,-0.0327958518396581
"44",-0.0320749487499473,-0.0440197811992704,-0.0120675525200575,0.0261029768297101,0.0263484712279828,-0.0181002172516312,-0.0119984986606178,-0.0117986013900018,-0.0162838784044354,-0.00984331832280187,-0.000760900394374957,-0.0138529581037872,-0.0156949917678754
